time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq
80,25,45,2.01,8151.89,30.48,6.96,75,0,0.0,0.0
85,25,45,2.11,9028.36,30.35,7.02,79,0,0.0,0.0
90,25,45,2.07,8954.55,30.55,7.04,83,0,0.0,0.0
95,25,45,1.85,9439.52,30.47,7.15,87,0,0.0,0.0
100,25,45,2.0,9406.53,30.32,7.07,92,0,0.0,0.0
105,25,45,1.68,10002.53,30.59,7.01,97,0,0.0,0.0
110,25,45,2.28,10259.54,30.6,6.97,101,1,31.07,36.43
115,25,45,1.69,10134.54,30.4,7.03,106,1,31.24,36.31
120,25,45,1.94,10415.75,30.64,7.16,112,1,32.07,36.6
125,25,45,2.07,10818.59,30.66,7.06,117,1,31.96,36.45
130,25,45,1.98,11213.45,30.4,7.07,123,1,31.32,36.6
135,25,45,1.63,11541.61,30.77,6.97,129,1,30.73,36.28
140,25,45,2.18,11720.91,30.63,7.02,135,1,31.29,36.96
145,25,45,2.01,11729.85,30.8,7.12,142,1,31.67,36.46
150,25,45,2.34,12378.17,30.7,7.07,148,1,32.1,37.03
155,25,45,1.91,12829.11,30.73,7.05,155,1,31.48,36.95
160,25,45,2.18,13078.57,30.72,7.03,162,1,31.0,36.79
165,25,45,2.06,13358.88,30.76,6.99,170,1,32.71,37.56
170,25,45,1.92,14008.5,30.77,7.07,177,1,31.34,36.98
175,25,45,2.18,14645.44,30.78,7.05,185,1,31.78,36.87
180,25,45,2.09,14700.52,30.72,7.08,194,1,32.12,37.39
185,25,45,1.85,15388.24,30.73,7.06,202,1,32.98,37.63
190,25,45,1.93,15684.2,30.78,7.07,211,1,32.6,37.54
195,25,45,2.0,15714.18,30.66,7.08,220,1,32.07,36.9
200,25,45,2.11,16429.81,30.75,7.14,229,1,32.29,37.44
205,25,45,1.75,16576.66,30.97,7.1,239,1,32.14,36.81
210,25,45,2.18,17583.91,30.96,7.12,249,1,32.54,37.77
215,25,45,1.79,18212.38,30.7,7.14,260,1,33.22,37.61
220,25,45,1.76,18124.75,30.72,7.0,270,1,32.89,37.61
225,25,45,2.52,19058.5,30.89,6.98,281,1,33.19,37.99
230,25,45,2.1,19550.12,31.06,7.11,292,1,32.52,37.93
235,25,45,2.19,20245.32,31.14,7.02,304,1,32.36,37.41
240,25,45,2.05,21191.31,31.12,7.11,316,1,32.14,38.01
245,25,45,2.05,21473.53,30.8,7.04,328,1,33.41,37.97
250,25,45,2.21,22161.83,31.1,7.11,341,1,33.95,37.66
255,25,45,1.97,22846.91,31.2,7.14,354,1,34.36,38.18
260,25,45,1.8,23599.71,31.22,7.1,368,1,33.82,37.97
265,25,46,2.08,23900.13,31.36,7.05,381,1,33.87,38.3
270,25,46,2.16,24734.15,31.22,7.03,395,1,33.79,38.61
275,25,46,1.99,25602.42,31.33,7.12,410,1,34.19,38.63
280,25,46,2.14,26228.14,31.38,7.11,425,1,33.4,38.82
285,25,46,2.37,27073.12,31.39,7.14,440,1,33.84,38.92
290,25,46,2.2,28026.53,31.25,7.1,455,1,35.66,38.74
295,25,46,1.87,28762.13,31.4,7.04,471,1,33.73,39.12
300,25,46,2.41,29572.64,31.47,6.98,487,1,37.0,39.63
305,25,46,2.14,30228.55,31.59,7.09,504,1,34.3,39.02
310,25,46,2.04,31090.35,31.71,7.15,521,1,34.11,39.04
315,25,46,2.16,31737.6,31.53,7.12,538,1,35.88,39.03
320,25,47,2.42,32973.53,31.61,7.08,556,1,35.84,39.56
325,25,47,2.38,33664.88,31.54,7.16,574,1,36.24,39.45
330,25,47,2.34,34648.55,31.6,7.13,592,1,36.05,40.01
335,25,47,2.33,35478.22,31.75,7.11,611,1,36.05,40.43
340,25,47,2.35,36400.82,31.9,7.09,629,1,35.96,40.5
345,25,47,2.48,37441.29,31.94,7.12,649,1,36.72,40.6
350,25,48,2.26,38587.0,31.86,7.13,668,1,36.67,40.33
355,25,48,2.61,39242.42,32.01,7.14,688,1,36.4,40.78
360,25,48,2.1,40552.94,32.17,7.13,709,1,36.97,40.59
365,26,48,2.71,41486.11,32.06,7.13,729,1,36.31,41.28
370,26,48,2.4,42592.7,32.12,7.16,750,1,36.88,40.97
375,26,48,2.3,43563.94,32.12,7.15,771,1,37.01,40.67
380,26,49,2.24,44579.68,32.41,7.2,793,1,38.79,41.21
385,26,49,2.33,45705.33,32.23,7.17,814,1,37.76,41.41
390,26,49,2.52,46793.45,32.28,7.23,836,1,38.79,41.35
395,26,49,2.62,48232.81,32.52,7.29,859,1,39.48,41.88
400,26,50,2.79,49188.28,32.32,7.24,881,1,39.15,42.04
405,26,50,2.14,50283.73,32.65,7.21,904,1,39.29,41.71
410,26,50,2.71,51499.0,32.48,7.24,927,1,39.86,42.16
415,26,50,2.31,52293.69,32.57,7.11,950,1,39.1,42.06
420,26,51,2.73,53503.77,32.58,7.19,973,1,40.15,43.02
425,26,51,2.88,54454.16,32.71,7.25,996,1,40.06,42.9
430,26,51,2.79,55995.8,32.77,7.17,1020,1,41.19,42.86
435,26,52,2.9,57078.69,32.76,7.19,1044,1,40.59,43.21
440,27,52,2.62,58286.63,33.02,7.24,1068,1,40.43,43.04
445,27,52,3.05,60132.95,33.03,7.19,1092,1,41.41,43.22
450,27,53,3.01,61013.86,32.92,7.18,1116,1,41.92,43.88
455,27,53,2.68,61942.31,33.05,7.26,1140,1,40.88,44.41
460,27,53,3.09,62856.16,33.28,7.21,1164,1,41.88,44.11
465,27,54,3.21,64342.85,33.24,7.26,1188,1,41.91,44.25
470,27,54,3.12,65542.72,33.23,7.3,1213,1,42.8,44.34
475,27,54,3.61,66905.93,33.32,7.27,1237,1,42.77,44.57
480,27,55,3.14,68216.33,33.23,7.3,1261,1,42.93,44.66
485,27,55,3.49,68999.25,33.49,7.24,1285,1,42.8,45.21
490,28,56,3.5,70400.48,33.33,7.29,1309,1,44.1,44.68
495,28,56,3.49,71656.77,33.39,7.3,1333,1,43.34,45.1
500,28,56,3.39,73021.34,33.58,7.31,1357,1,43.72,45.62
505,28,57,3.18,73826.6,33.83,7.25,1381,1,44.41,45.76
510,28,57,3.29,75458.63,33.82,7.25,1405,1,44.28,45.37
515,28,58,3.25,76659.74,33.75,7.28,1428,1,44.78,46.42
520,28,58,3.54,77580.48,34.03,7.18,1452,1,45.08,45.95
525,28,58,3.55,78777.72,33.82,7.24,1475,1,43.81,45.94
530,29,59,3.72,79610.05,34.1,7.28,1498,1,44.84,46.46
535,29,59,3.67,80996.56,34.11,7.35,1520,1,45.42,46.92
540,29,60,3.72,82070.78,34.04,7.32,1543,1,45.04,46.45
545,29,60,3.8,83051.22,34.15,7.29,1565,1,45.81,47.33
550,29,61,3.8,84368.17,34.2,7.38,1587,1,46.13,46.98
555,29,61,4.04,85382.25,34.24,7.24,1608,1,46.57,47.21
560,29,61,4.03,86508.55,34.31,7.36,1629,1,46.0,47.42
565,29,62,3.87,87521.81,34.42,7.38,1650,1,46.88,47.5
570,29,62,4.25,88424.86,34.47,7.33,1670,1,47.2,47.55
575,30,63,4.33,89397.88,34.3,7.33,1690,1,46.59,47.75
580,30,63,4.37,90286.35,34.42,7.34,1709,1,47.44,47.15
585,30,63,4.14,91649.88,34.53,7.36,1728,1,47.13,47.99
590,30,64,4.33,92140.57,34.52,7.27,1747,1,47.81,48.45
595,30,64,4.48,93152.34,34.55,7.36,1764,1,47.83,48.09
600,30,65,4.57,93971.78,34.83,7.4,1782,1,48.37,48.21
605,30,65,4.38,94860.64,34.77,7.34,1799,1,47.38,48.52
610,30,65,4.56,95960.73,34.91,7.39,1815,1,48.3,48.9
615,30,66,4.68,96952.74,34.79,7.41,1831,1,47.71,48.19
620,30,66,4.45,97295.31,35.0,7.34,1846,1,48.74,49.17
625,31,66,5.1,97786.4,34.85,7.3,1860,1,48.53,48.69
630,31,67,4.92,98860.17,34.87,7.33,1874,1,49.18,48.69
635,31,67,4.72,99324.57,35.0,7.34,1887,1,49.28,48.94
640,31,67,4.65,100263.26,34.95,7.36,1900,1,49.61,48.78
645,31,67,4.52,100940.83,35.16,7.43,1911,1,49.84,49.23
650,31,68,4.54,101124.67,35.06,7.41,1923,1,49.67,49.19
655,31,68,4.9,101533.88,35.18,7.4,1933,1,49.11,49.41
660,31,68,4.88,102225.28,34.95,7.37,1943,1,49.93,49.28
665,31,68,4.77,102827.01,35.0,7.36,1952,1,49.82,50.05
670,31,69,4.99,103182.53,35.37,7.38,1960,1,48.65,49.78
675,31,69,5.08,103606.28,35.25,7.38,1967,1,49.91,50.16
680,31,69,4.94,103460.76,34.97,7.31,1974,1,49.25,50.12
685,31,69,5.04,104214.03,35.07,7.35,1980,1,50.0,49.8
690,31,69,4.99,104172.21,35.14,7.43,1985,1,49.28,50.22
695,31,69,4.66,104388.21,35.17,7.41,1990,1,49.59,49.84
700,31,69,4.67,104868.05,35.27,7.39,1993,1,50.12,49.84
705,31,69,5.09,104887.42,34.97,7.42,1996,1,49.6,50.22
710,31,69,5.08,105328.79,35.09,7.42,1998,1,50.24,50.3
715,31,69,4.85,104726.84,35.09,7.43,1999,1,49.18,49.91
720,32,70,4.77,105200.72,35.3,7.31,2000,1,49.03,49.55
725,31,69,4.98,104843.13,35.1,7.32,1999,1,49.52,49.96
730,31,69,4.92,105083.51,35.26,7.37,1998,1,49.54,49.73
735,31,69,4.87,105067.43,35.41,7.38,1996,1,49.7,50.01
740,31,69,4.57,104645.11,35.29,7.36,1993,1,50.56,49.32
745,31,69,4.85,104350.61,35.28,7.43,1990,1,50.11,49.57
750,31,69,4.99,104153.36,35.32,7.43,1985,1,50.05,49.61
755,31,69,4.9,103832.57,35.31,7.39,1980,1,50.51,49.32
760,31,69,4.68,103619.93,35.3,7.44,1974,1,49.61,49.64
765,31,69,4.81,102966.01,35.04,7.44,1967,1,49.28,49.7
770,31,69,4.8,103114.44,35.22,7.33,1960,1,48.67,49.78
775,31,68,4.71,102402.26,35.0,7.43,1952,1,48.88,49.81
780,31,68,4.73,102359.9,35.1,7.43,1943,1,49.91,49.45
785,31,68,5.16,101833.19,35.02,7.4,1933,1,49.71,49.79
790,31,68,4.74,101243.29,35.11,7.35,1923,1,48.51,49.57
795,31,67,4.69,100732.78,34.8,7.44,1911,1,49.1,49.04
800,31,67,4.82,99847.95,34.99,7.29,1900,1,49.02,49.28
805,31,67,4.9,99495.52,34.98,7.35,1887,1,48.94,48.85
810,31,67,4.56,98756.11,34.74,7.45,1874,1,48.34,48.77
815,31,66,4.82,98017.32,34.87,7.32,1860,1,48.99,49.28
820,30,66,4.61,97274.66,34.82,7.32,1846,1,49.53,48.22
825,30,66,4.11,96459.62,34.84,7.42,1831,1,48.45,48.56
830,30,65,4.25,95735.35,34.85,7.42,1815,1,48.33,48.9
835,30,65,4.51,94843.29,34.91,7.34,1799,1,47.71,48.84
840,30,65,4.32,94177.54,34.74,7.35,1782,1,47.61,48.27
845,30,64,3.77,93668.67,34.58,7.37,1764,1,48.14,48.35
850,30,64,4.42,92678.63,34.6,7.33,1747,1,48.62,48.8
855,30,63,4.28,91493.66,34.55,7.38,1728,1,48.22,48.2
860,30,63,3.99,90017.86,34.5,7.38,1709,1,48.15,47.4
865,30,63,4.05,89647.7,34.52,7.36,1690,1,47.7,47.82
870,29,62,4.13,88150.83,34.44,7.3,1670,1,47.05,47.19
875,29,62,3.88,87445.13,34.46,7.29,1650,1,46.28,47.54
880,29,61,4.29,86148.17,34.37,7.42,1629,1,45.82,46.82
885,29,61,3.85,85550.35,34.39,7.44,1608,1,45.26,46.88
890,29,61,3.93,84572.98,34.37,7.44,1587,1,45.95,46.89
895,29,60,3.95,83058.26,34.12,7.34,1565,1,45.19,46.98
900,29,60,3.67,82009.13,34.08,7.28,1543,1,45.32,47.04
905,29,59,3.93,80769.15,34.17,7.24,1520,1,45.06,46.17
910,29,59,3.49,80047.32,34.13,7.28,1498,1,44.66,46.03
915,28,58,3.6,78385.95,33.84,7.36,1475,1,45.3,46.34
920,28,58,3.48,77464.44,33.65,7.36,1452,1,44.38,45.64
925,28,58,3.4,76246.78,33.8,7.22,1428,1,43.68,45.96
930,28,57,3.47,75356.16,33.71,7.27,1405,1,44.13,46.03
935,28,57,3.53,73595.1,33.86,7.26,1381,1,43.96,44.85
940,28,56,3.29,73090.88,33.68,7.29,1357,1,43.98,45.06
945,28,56,3.23,71455.45,33.44,7.24,1333,1,43.54,44.65
950,28,56,3.51,69975.41,33.62,7.21,1309,1,43.0,45.09
955,27,55,2.95,69263.77,33.3,7.29,1285,1,43.68,45.02
960,27,55,3.8,68089.94,33.32,7.24,1261,1,41.6,44.81
965,27,54,3.17,66728.05,33.5,7.29,1237,1,42.61,44.54
970,27,54,3.03,65849.22,33.39,7.24,1213,1,43.06,44.54
975,27,54,2.93,64782.23,33.18,7.29,1188,1,41.48,43.73
980,27,53,3.18,63315.9,33.03,7.2,1164,1,41.48,44.18
985,27,53,2.82,61786.0,33.17,7.24,1140,1,41.21,43.76
990,27,53,2.94,61189.18,33.23,7.25,1116,1,41.0,43.37
995,27,52,2.95,59791.9,33.16,7.11,1092,1,40.67,43.26
1000,27,52,2.77,58676.35,32.95,7.22,1068,1,40.72,43.58
1005,26,52,2.76,57378.2,32.74,7.24,1044,1,40.19,43.6
1010,26,51,3.01,55801.04,32.93,7.16,1020,1,39.93,42.88
1015,26,51,3.06,54820.38,32.9,7.23,996,1,39.86,42.91
1020,26,51,2.68,54065.21,32.59,7.27,973,1,40.27,42.7
1025,26,50,2.72,52531.23,32.68,7.17,950,1,39.9,42.51
1030,26,50,2.53,51688.12,32.61,7.21,927,1,39.24,42.52
1035,26,50,2.92,50315.58,32.43,7.24,904,1,39.25,41.83
1040,26,50,2.84,48843.33,32.36,7.14,881,1,39.25,41.8
1045,26,49,2.58,47948.58,32.44,7.22,859,1,39.0,41.89
1050,26,49,2.63,46642.01,32.34,7.16,836,1,38.6,41.68
1055,26,49,2.52,45705.66,32.27,7.16,814,1,37.66,41.26
1060,26,49,2.78,44515.3,32.26,7.16,793,1,38.37,41.43
1065,26,48,2.65,43760.58,32.1,7.2,771,1,38.03,40.99
1070,26,48,2.69,42581.17,32.04,7.16,750,1,37.5,40.95
1075,26,48,2.43,41612.69,32.14,7.15,729,1,37.77,40.74
1080,25,48,2.64,40431.57,31.93,7.13,709,1,37.0,40.61
1085,25,48,1.95,39326.31,31.87,7.17,688,1,37.27,40.59
1090,25,48,2.22,38339.79,31.82,7.11,668,1,36.72,40.81
1095,25,47,2.55,37432.84,31.72,7.15,649,1,36.41,40.29
1100,25,47,2.2,36125.95,31.79,7.06,629,1,37.02,39.84
1105,25,47,2.3,35093.24,31.76,7.13,611,1,37.04,39.86
1110,25,47,2.32,34321.57,31.69,7.27,592,1,34.55,39.54
1115,25,47,2.26,33385.71,31.82,7.15,574,1,35.94,39.39
1120,25,47,1.86,32447.43,31.68,7.11,556,1,35.67,39.17
1125,25,46,2.32,31607.28,31.58,7.06,538,1,35.07,39.57
1130,25,46,2.28,30976.49,31.6,7.11,521,1,35.33,39.4
1135,25,46,2.28,30281.91,31.46,7.06,504,1,33.99,39.28
1140,25,46,2.22,28964.49,31.34,7.18,487,1,34.44,38.92
1145,25,46,2.36,28355.28,31.38,7.13,471,1,34.17,39.12
1150,25,46,2.37,28097.62,31.51,7.11,455,1,34.37,39.04
1155,25,46,1.88,27247.54,31.2,7.11,440,1,35.17,39.25
1160,25,46,1.95,26253.62,31.34,7.16,425,1,34.18,38.14
1165,25,46,2.74,25477.14,31.18,7.02,410,1,34.45,38.95
1170,25,46,2.22,24718.9,31.46,7.01,395,1,34.38,38.49
1175,25,46,1.74,23976.99,31.32,7.18,381,1,33.76,38.72
1180,25,45,2.23,23446.64,31.27,7.16,368,1,33.45,38.76
1185,25,45,2.21,22594.44,31.07,7.09,354,1,33.24,38.6
1190,25,45,2.02,21856.49,31.17,7.19,341,1,33.99,37.78
1195,25,45,2.03,21354.4,31.13,7.03,328,1,32.78,38.31
1200,25,45,2.53,20896.33,31.14,7.07,316,1,33.02,37.5
1205,25,45,2.12,20343.1,30.92,7.08,304,1,33.76,37.92
1210,25,45,1.71,19578.86,31.09,7.03,292,1,32.21,37.37
1215,25,45,2.09,18869.71,31.04,7.07,281,1,32.6,37.77
1220,25,45,1.95,18296.59,31.0,6.98,270,1,33.12,37.93
1225,25,45,2.33,17847.7,30.81,7.05,260,1,32.09,37.26
1230,25,45,2.22,17721.29,30.81,7.06,249,1,32.35,37.85
1235,25,45,1.94,16899.31,30.79,7.1,239,1,32.43,37.42
1240,25,45,2.33,16537.59,30.64,7.14,229,1,32.67,37.58
1245,25,45,1.76,16151.28,30.76,7.03,220,1,31.67,37.11
1250,25,45,2.16,15255.52,30.81,7.03,211,1,32.52,36.74
1255,25,45,2.29,14903.29,30.81,7.03,202,1,31.94,36.99
1260,25,45,2.05,14820.0,30.92,7.01,194,1,31.73,37.22
1265,25,45,1.8,14070.92,30.7,7.07,185,1,31.1,37.63
1270,25,45,1.81,13782.12,30.68,7.02,177,1,31.95,37.02
1275,25,45,1.76,13484.53,30.67,7.05,170,1,31.57,37.25
1280,25,45,2.25,13330.54,30.65,7.04,162,1,30.52,37.06
1285,25,45,1.74,12868.49,30.56,6.99,155,1,31.67,36.26
1290,25,45,2.42,12527.36,30.65,7.05,148,1,31.86,36.54
1295,25,45,2.05,12165.8,30.4,7.01,142,1,32.37,36.55
1300,25,45,1.96,11778.79,30.68,7.21,135,1,31.14,36.96
1305,25,45,2.09,11295.53,30.46,6.99,129,1,31.77,36.88
1310,25,45,2.21,11066.28,30.56,7.02,123,1,31.32,36.41
1315,25,45,2.07,10824.5,30.61,7.08,117,1,31.61,36.66
1320,25,45,1.92,10389.14,30.56,7.04,112,1,30.75,36.19
1325,25,45,1.94,10524.8,30.5,7.01,106,1,31.0,36.39
1330,25,45,2.02,9697.58,30.35,6.87,101,1,31.38,35.75
1335,25,45,2.06,9653.46,30.4,6.98,97,0,0.0,0.0
1340,25,45,2.04,9634.65,30.51,7.02,92,0,0.0,0.0
1345,25,45,2.34,9335.64,30.5,7.02,87,0,0.0,0.0
1350,25,45,1.82,9097.68,30.45,7.11,83,0,0.0,0.0
1355,25,45,1.97,8729.03,30.57,7.07,79,0,0.0,0.0
1360,25,45,1.94,8988.27,30.58,6.97,75,0,0.0,0.0
1365,25,45,1.96,8785.47,30.49,7.09,71,0,0.0,0.0
1370,25,45,1.77,8234.08,30.35,7.02,68,0,0.0,0.0
1375,25,45,1.87,8023.03,30.45,7.01,64,0,0.0,0.0
1380,25,45,2.02,8078.79,30.4,7.02,61,0,0.0,0.0
1385,25,45,2.03,7770.48,30.33,6.93,58,0,0.0,0.0
1390,25,45,2.07,8028.98,30.44,7.05,55,0,0.0,0.0
1395,25,45,1.72,7589.2,30.29,6.96,52,0,0.0,0.0
1400,25,45,2.03,7525.38,30.53,7.03,49,0,0.0,0.0
1405,25,45,2.15,7729.02,30.47,7.03,46,0,0.0,0.0
1410,25,45,1.82,6884.55,30.26,7.03,44,0,0.0,0.0
1415,25,45,1.89,7047.25,30.34,7.06,41,0,0.0,0.0
1420,25,45,2.01,6711.96,30.33,7.04,39,0,0.0,0.0
1425,25,45,1.99,6606.35,30.35,7.07,37,0,0.0,0.0
1430,25,45,2.02,6687.19,30.54,7.02,35,0,0.0,0.0
1435,25,45,2.02,6396.32,30.42,7.09,33,0,0.0,0.0
0,25,45,1.91,6663.58,30.44,7.02,31,0,0.0,0.0
5,25,45,1.91,6493.71,30.42,7.04,33,0,0.0,0.0
10,25,45,1.65,6870.51,30.27,7.07,35,0,0.0,0.0
15,25,45,2.11,6845.62,30.34,6.98,37,0,0.0,0.0
20,25,45,1.88,6835.21,30.26,6.97,39,0,0.0,0.0
25,25,45,2.16,7192.96,30.3,7.0,41,0,0.0,0.0
30,25,45,2.26,7148.79,30.41,7.03,44,0,0.0,0.0
35,25,45,2.22,7370.0,30.37,6.96,46,0,0.0,0.0
40,25,45,1.66,7098.83,30.42,7.07,49,0,0.0,0.0
45,25,45,2.03,7532.35,30.28,7.03,52,0,0.0,0.0
50,25,45,2.44,7761.68,30.33,6.94,55,0,0.0,0.0
55,25,45,2.09,7777.26,30.23,7.07,58,0,0.0,0.0
60,25,45,2.57,8428.07,30.57,6.95,61,0,0.0,0.0
65,25,45,2.2,8362.07,30.36,7.04,64,0,0.0,0.0
70,25,45,2.32,8411.6,30.31,7.14,68,0,0.0,0.0
75,25,45,1.8,8232.83,30.45,7.11,71,0,0.0,0.0
80,25,45,2.0,9028.54,30.41,7.02,75,0,0.0,0.0
85,25,45,2.14,8675.64,30.32,7.01,79,0,0.0,0.0
90,25,45,2.21,9339.45,30.63,6.99,83,0,0.0,0.0
95,25,45,1.82,9696.75,30.65,7.06,87,0,0.0,0.0
100,25,45,1.84,9682.68,30.59,6.96,92,0,0.0,0.0
105,25,45,2.1,10017.74,30.49,7.09,97,0,0.0,0.0
110,25,45,1.96,10091.73,30.63,7.03,101,1,30.52,36.4
115,25,45,1.85,10611.89,30.34,7.02,106,1,31.0,36.81
120,25,45,2.0,10343.18,30.49,7.03,112,1,31.27,36.41
125,25,45,2.29,11151.6,30.56,7.0,117,1,31.0,36.36
130,25,45,2.12,11071.76,30.54,6.94,123,1,31.16,36.58
135,25,45,1.84,11704.35,30.57,7.06,129,1,31.07,36.48
140,25,45,2.3,11566.46,30.68,7.1,135,1,30.65,36.73
145,25,45,2.2,12302.76,30.61,7.0,142,1,31.31,36.91
150,25,45,2.13,12105.06,30.56,7.07,148,1,31.91,37.0
155,25,45,2.15,12611.33,30.64,6.99,155,1,31.38,36.96
160,25,45,1.86,13480.56,30.63,7.05,162,1,30.53,36.95
165,25,45,2.23,13420.72,30.63,7.14,170,1,31.74,36.72
170,25,45,1.98,13831.61,30.79,7.09,177,1,32.37,36.29
175,25,45,1.56,14319.28,30.75,7.08,185,1,31.31,36.57
180,25,45,2.04,14600.67,30.79,7.15,194,1,32.58,37.3
185,25,45,2.11,14849.28,30.83,7.02,202,1,32.65,37.29
190,25,45,2.11,15561.41,30.77,7.09,211,1,31.77,37.69
195,25,45,1.9,16127.63,30.74,7.1,220,1,33.6,37.01
200,25,45,1.91,16534.53,30.9,7.03,229,1,32.68,37.03
205,25,45,1.79,16823.61,30.66,7.05,239,1,32.41,37.71
210,25,45,2.01,17473.85,31.07,7.05,249,1,32.43,37.47
215,25,45,2.1,17933.43,30.9,7.0,260,1,32.31,38.0
220,25,45,1.94,18626.09,30.95,7.14,270,1,32.18,37.78
225,25,45,1.84,19062.54,30.89,7.07,281,1,32.68,38.18
230,25,45,1.79,20058.23,30.98,7.11,292,1,32.49,37.86
235,25,45,2.07,20317.77,31.01,7.09,304,1,33.16,37.62
240,25,45,2.15,20933.67,31.07,7.02,316,1,32.97,38.16
245,25,45,2.2,21638.17,31.14,7.07,328,1,33.39,37.81
250,25,45,2.29,21870.49,31.11,7.09,341,1,33.77,37.78
255,25,45,1.99,22410.08,31.12,6.99,354,1,33.37,38.64
260,25,45,1.83,23607.12,31.32,7.11,368,1,33.04,38.83
265,25,46,2.13,23757.21,31.29,7.11,381,1,34.29,38.31
270,25,46,2.1,24684.08,31.3,7.21,395,1,34.21,38.5
275,25,46,2.05,25376.87,31.2,7.08,410,1,33.47,38.68
280,25,46,2.22,26117.56,31.08,7.12,425,1,33.41,38.54
285,25,46,2.04,26922.9,31.26,7.18,440,1,34.19,38.99
290,25,46,2.29,27839.7,31.65,7.14,455,1,35.08,38.47
295,25,46,2.23,28712.41,31.47,7.14,471,1,33.95,38.6
300,25,46,2.29,29478.77,31.47,7.01,487,1,34.51,39.16
305,25,46,2.29,30188.74,31.54,7.14,504,1,34.04,39.52
310,25,46,2.24,30939.96,31.67,7.14,521,1,35.36,39.38
315,25,46,2.25,31832.6,31.6,7.13,538,1,35.14,39.75
320,25,47,1.95,32828.34,31.7,7.16,556,1,36.19,39.33
325,25,47,2.54,33650.68,31.76,7.08,574,1,36.59,39.27
330,25,47,2.1,34901.84,31.6,7.21,592,1,36.33,40.43
335,25,47,2.39,35409.84,31.8,7.08,611,1,36.55,39.66
340,25,47,2.53,36041.58,31.67,7.09,629,1,35.85,39.81
345,25,47,1.98,37518.12,31.78,7.1,649,1,36.36,40.75
350,25,48,2.38,38593.0,32.09,7.25,668,1,37.6,40.45
355,25,48,2.25,39288.54,31.96,7.19,688,1,36.51,40.63
360,25,48,2.52,40470.56,32.04,7.18,709,1,37.14,40.98
365,26,48,2.27,41977.68,32.04,7.17,729,1,37.59,41.22
370,26,48,2.31,42477.1,32.26,7.19,750,1,37.94,41.26
375,26,48,2.4,43325.79,32.43,7.17,771,1,37.77,40.82
380,26,49,2.34,44483.65,32.33,7.24,793,1,38.39,41.64
385,26,49,2.07,45798.38,32.28,7.28,814,1,38.56,41.47
390,26,49,2.54,47011.92,32.16,7.2,836,1,38.76,42.08
395,26,49,2.66,48002.96,32.32,7.31,859,1,38.37,41.42
400,26,50,2.58,49086.89,32.54,7.19,881,1,38.49,41.57
405,26,50,2.64,50031.12,32.71,7.24,904,1,38.82,42.19
410,26,50,2.74,51299.34,32.55,7.22,927,1,39.18,42.25
415,26,50,2.98,52448.62,32.53,7.23,950,1,39.43,43.09
420,26,51,2.68,53983.27,32.64,7.24,973,1,38.94,42.54
425,26,51,2.91,54494.34,32.88,7.27,996,1,39.52,41.9
430,26,51,2.95,56239.9,32.91,7.15,1020,1,39.96,42.84
435,26,52,2.72,57586.83,32.98,7.21,1044,1,41.15,43.67
440,27,52,2.71,58458.01,32.78,7.26,1068,1,40.09,43.28
445,27,52,3.19,59715.11,32.88,7.19,1092,1,40.54,43.72
450,27,53,3.2,61002.51,32.95,7.23,1116,1,41.36,43.64
455,27,53,2.91,62148.95,33.2,7.24,1140,1,41.12,44.33
460,27,53,3.23,63205.0,33.18,7.23,1164,1,41.65,44.31
465,27,54,3.15,64129.48,33.41,7.19,1188,1,41.8,44.38
470,27,54,3.23,65617.7,33.24,7.29,1213,1,42.33,44.01
475,27,54,3.31,66924.7,33.37,7.3,1237,1,41.83,44.38
480,27,55,3.22,67894.66,33.44,7.19,1261,1,42.48,44.3
485,27,55,2.98,69384.96,33.31,7.25,1285,1,43.62,44.87
490,28,56,3.56,70710.33,33.59,7.3,1309,1,43.76,44.98
495,28,56,3.25,71331.15,33.47,7.26,1333,1,42.97,44.82
500,28,56,3.39,72825.59,33.63,7.27,1357,1,42.89,46.1
505,28,57,3.5,74050.38,33.73,7.25,1381,1,43.11,45.68
510,28,57,3.7,75414.56,33.76,7.21,1405,1,44.17,45.79
515,28,58,3.6,76464.82,33.77,7.31,1428,1,43.08,46.23
520,28,58,3.8,77443.61,34.0,7.32,1452,1,44.61,45.84
525,28,58,3.42,78464.76,33.94,7.31,1475,1,45.37,45.46
530,29,59,3.65,80043.76,33.97,7.24,1498,1,44.65,46.42
535,29,59,3.8,80903.98,34.02,7.27,1520,1,46.03,47.52
540,29,60,3.85,82296.78,33.89,7.3,1543,1,45.63,46.05
545,29,60,3.95,83071.25,34.22,7.33,1565,1,46.17,46.74
550,29,61,3.71,84534.34,34.23,7.34,1587,1,45.85,47.55
555,29,61,4.05,85808.14,34.2,7.3,1608,1,46.53,46.99
560,29,61,3.94,86313.47,34.32,7.42,1629,1,46.36,47.17
565,29,62,3.79,87362.25,34.47,7.29,1650,1,46.1,47.39
570,29,62,3.97,88237.95,34.38,7.28,1670,1,47.14,47.41
575,30,63,4.29,89197.21,34.43,7.32,1690,1,46.97,47.49
580,30,63,4.34,90291.94,34.62,7.32,1709,1,47.13,47.62
585,30,63,4.16,91469.74,34.6,7.34,1728,1,47.15,48.22
590,30,64,4.25,92621.28,34.76,7.36,1747,1,48.17,48.21
